ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,year,times_listened
2019-09-05T07:56:39Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",3367,IN,223.187.179.96,unknown,Magenta Riddim,DJ Snake,Carte Blanche,spotify:track:3dsyqPDiWYYilRZNBxgxHE,,,,clickrow,endplay,False,,False,1567670190718,False,2019,58.0
2019-09-05T08:00:20Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",14545,IN,223.187.179.96,unknown,A Different Way (with Lauv),DJ Snake,A Different Way (with Lauv),spotify:track:1YMBg7rOjxzbya0fPOYfNX,,,,trackdone,endplay,False,,False,1567670402889,False,2019,73.0
2019-09-05T08:00:40Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",19205,IN,223.187.179.96,unknown,Middle,DJ Snake,Encore,spotify:track:1LoFGRRznfwT0vGah3FAyh,,,,clickrow,endplay,False,,False,1567670418874,False,2019,88.0
2019-09-05T08:07:20Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",260975,IN,223.187.179.96,unknown,#thatPOWER,will.i.am,#willpower,spotify:track:01TuObJVd7owWchVRuQbQw,,,,clickrow,trackdone,False,,False,1567670525966,False,2019,44.0
2019-09-05T08:07:28Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",6838,IN,223.187.179.96,unknown,Right Here,Justin Bieber,Believe,spotify:track:7vjtAU3Ns1AT4dRa0voHBJ,,,,trackdone,endplay,False,,False,1567670839235,False,2019,1.0
2019-09-05T08:07:45Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",15294,IN,223.187.179.96,unknown,Up,Justin Bieber,Never Say Never - The Remixes,spotify:track:0NLaJkNWZARgae0ojQOOvi,,,,clickrow,endplay,False,,False,1567670847405,False,2019,1.0
2019-09-05T14:00:41Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",30908,IN,223.187.181.161,unknown,Hold Tight,Justin Bieber,Journals,spotify:track:71g1UlX2OtS9axwBIBa5Zm,,,,clickrow,unexpected-exit-while-paused,False,,False,1567670864355,False,2019,1.0
2019-09-07T02:33:48Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",132000,IN,223.187.133.243,unknown,The Middle,Zedd,The Middle,spotify:track:09IStsImFySgyp0pIQdqAc,,,,playbtn,endplay,False,,False,1567823481486,False,2019,56.0
2019-09-07T03:12:39Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",204887,IN,223.187.133.243,unknown,Teeth,5 Seconds of Summer,Teeth,spotify:track:1JRK7srBWUtAW7dPabKBwJ,,,,trackdone,trackdone,False,,False,1567825752687,False,2019,14.0
2019-09-07T03:15:34Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",173799,IN,223.187.133.243,unknown,Eastside (with Halsey & Khalid),benny blanco,Eastside (with Halsey & Khalid),spotify:track:0d2iYfpKoM0QCKvcLCkBao,,,,trackdone,trackdone,False,,False,1567825958022,False,2019,105.0
2019-09-07T03:19:13Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",219080,IN,223.187.133.243,unknown,Mother's Daughter,Miley Cyrus,SHE IS COMING,spotify:track:2WyRfGeHo97VC5mP1BBSzr,,,,trackdone,trackdone,False,,False,1567826132450,False,2019,5.0
2019-09-07T03:25:42Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",191495,IN,223.187.133.243,unknown,I Found You (with Calvin Harris),benny blanco,I Found You (with Calvin Harris),spotify:track:5sdb5pMhcK44SSLsj1moUh,,,,trackdone,trackdone,False,,False,1567826548505,False,2019,5.0
2019-09-07T03:29:04Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",201707,IN,223.187.133.243,unknown,Love Lies (with Normani),Khalid,Love Lies (with Normani),spotify:track:45Egmo7icyopuzJN0oMEdk,,,,trackdone,trackdone,False,,False,1567826740638,False,2019,102.0
2019-09-07T06:30:08Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",173081,IN,223.187.133.243,unknown,Want You Back,5 Seconds of Summer,Youngblood,spotify:track:2vHfabj6nFebekTYODqntl,,,,trackdone,trackdone,False,,True,1567827176925,False,2019,6.0
2019-09-07T06:30:08Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",233654,IN,223.187.133.243,unknown,Slide Away,Miley Cyrus,Slide Away,spotify:track:44ADyYoY5liaRa3EOAl4uf,,,,trackdone,trackdone,False,,False,1567826942796,False,2019,7.0
2019-09-07T06:33:39Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",211304,IN,223.187.133.243,unknown,MyBoi - TroyBoi Remix,Billie Eilish,MyBoi,spotify:track:1T3E8z6VMXSsACrBSQHTkN,,,,trackdone,trackdone,False,,False,1567837805328,False,2019,2.0
2019-09-07T06:36:17Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",158027,IN,223.187.133.243,unknown,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",spotify:track:1WSGTYKLEpKfNQYYW5Oymt,,,,trackdone,trackdone,False,,False,1567838017537,False,2019,59.0
2019-09-07T06:39:29Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",191786,IN,223.187.133.243,unknown,Heaven,Julia Michaels,Fifty Shades Freed,spotify:track:1T575AhHueYinKSDflEsGK,,,,trackdone,trackdone,False,,False,1567838175869,False,2019,2.0
2019-09-07T06:42:44Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",194711,IN,223.187.133.243,unknown,COPYCAT,Billie Eilish,dont smile at me,spotify:track:5w7wuzMzsDer96KqxafeRK,,,,trackdone,trackdone,False,,False,1567838368175,False,2019,2.0
2019-09-07T06:45:40Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",174860,IN,223.187.133.243,unknown,There's No Way (feat. Julia Michaels),Lauv,There's No Way (feat. Julia Michaels),spotify:track:2hnxrRNzF74mdDzpQZQukQ,,,,trackdone,trackdone,False,,False,1567838563506,False,2019,3.0
2019-09-07T06:49:30Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",230226,IN,223.187.133.243,unknown,Scars To Your Beautiful,Alessia Cara,Know-It-All,spotify:track:42ydLwx4i5V49RXHOozJZq,,,,trackdone,trackdone,False,,False,1567838738764,False,2019,19.0
2019-09-07T06:53:13Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",221543,IN,223.187.133.243,unknown,wish you were gay,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",spotify:track:3Fj47GNK2kUF0uaEDgXLaD,,,,trackdone,trackdone,False,,False,1567838969562,False,2019,4.0
2019-09-07T06:56:10Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",177066,IN,223.187.133.243,unknown,Outta My Head (with John Mayer),Khalid,Free Spirit,spotify:track:09oZ9eXQ2fo6YDrPzJqAoP,,,,trackdone,trackdone,False,,False,1567839191679,False,2019,3.0
2019-09-07T10:09:43Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",112547,IN,223.187.133.243,unknown,Never Be the Same,Camila Cabello,Camila,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,,,,trackdone,logout,False,,False,1567839369124,False,2019,19.0
2019-09-07T10:39:23Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",591,IN,223.187.133.243,unknown,Babushka Boi,A$AP Rocky,Babushka Boi,spotify:track:643PW82aBMUa1FiWi5VQY7,,,,trackdone,endplay,False,,False,1567852759674,False,2019,1.0
2019-09-07T10:45:38Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",56419,IN,223.187.133.243,unknown,Straight to Hell - Remastered,The Clash,Hits Back,spotify:track:6Ri9GTLhhPXt1Z7pHSs6AK,,,,playbtn,endplay,True,,False,1567853079802,False,2019,1.0
2019-09-14T05:36:07Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",32111,IN,223.187.141.84,unknown,idontwannabeyouanymore,Billie Eilish,dont smile at me,spotify:track:41zXlQxzTi6cGAjpOXyLYH,,,,remote,remote,False,,False,1568439319391,False,2019,27.0
2019-09-14T05:45:49Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",38102,IN,223.187.141.84,unknown,Clap Your Hands,Elephant Man,Clap Your Hands,spotify:track:1JP1Cer7QcQDOIno6aBeGt,,,,playbtn,endplay,True,,False,1568439910608,False,2019,1.0
2019-09-14T05:46:05Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),0,IN,223.187.141.84,unknown,Get Low Remix,Lil Jon & The East Side Boyz,Part II,spotify:track:2HJB0UGH3wzPivgZjnohQG,,,,remote,remote,True,,False,1568439964611,False,2019,4.0
2019-09-14T05:48:47Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),94340,IN,223.187.141.84,unknown,Good Day,Yellow Claw,Los Amsterdam,spotify:track:6TfB9r2QKe8KiNuyfEcpzG,,,,playbtn,endplay,True,,False,1568440032041,False,2019,37.0
2019-09-15T15:24:22Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",33659,IN,223.187.131.6,unknown,Right Back (feat. A Boogie Wit Da Hoodie),Khalid,Right Back (feat. A Boogie Wit Da Hoodie),spotify:track:6PYnUsNEpYC7A4BS2sjw3L,,,,playbtn,endplay,True,,False,1568561026859,False,2019,1.0
2019-09-15T15:24:35Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",12742,IN,223.187.131.6,unknown,Saturday Nights,Khalid,Free Spirit,spotify:track:1fHRzxbts9A8J1ergDe7Kz,,,,playbtn,endplay,True,,False,1568561061441,False,2019,6.0
2019-09-15T15:27:52Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",197573,IN,223.187.131.6,unknown,Talk (feat. Disclosure),Khalid,Free Spirit,spotify:track:6TqXcAFInzjp0bODyvrWEq,,,,clickrow,trackdone,True,,False,1568561074725,False,2019,45.0
2019-09-15T15:28:31Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",37598,IN,223.187.131.6,unknown,Keep Me,Khalid,American Teen,spotify:track:6SWHTMywuTXLFlMQ75cAuu,,,,trackdone,endplay,True,,False,1568561271631,False,2019,1.0
2019-09-15T15:29:22Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",50044,IN,223.187.131.6,unknown,Young Dumb & Broke,Khalid,American Teen,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,,,,clickrow,endplay,True,,False,1568561310729,False,2019,21.0
2019-09-15T15:31:11Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",22459,IN,223.187.131.6,unknown,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",Ed Sheeran,The Hobbit - The Desolation Of Smaug,spotify:track:3B7udSGy2PfgoCniMSb523,,,,clickrow,endplay,True,,False,1568561446869,False,2019,15.0
2019-09-16T14:50:43Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),3640,IN,106.207.76.155,unknown,Instagram,Dimitri Vegas & Like Mike,Instagram,spotify:track:0U6bQIAh6MCGo1xjbIIx2S,,,,playbtn,fwdbtn,True,,False,1568645438404,False,2019,4.0
2019-09-16T14:50:55Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),11270,IN,106.207.76.155,unknown,Love On Myself,Felix Jaehn,Love On Myself,spotify:track:4KmfgzXQ1trtD2eY7CtUAP,,,,fwdbtn,endplay,True,,False,1568645442525,False,2019,1.0
2019-09-16T14:52:11Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),76180,IN,106.207.76.155,unknown,rockstar (feat. 21 Savage),Post Malone,beerbongs & bentleys,spotify:track:0e7ipj03S05BNilyu5bRzt,,,,playbtn,endplay,True,,False,1568645454395,False,2019,112.0
2019-09-16T14:52:32Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),19260,IN,106.207.76.155,unknown,Stuck In The Moment,Justin Bieber,My Worlds - The Collection,spotify:track:4S1XQPhSsghUDBm40HmEab,,,,playbtn,endplay,True,,False,1568645532345,False,2019,1.0
2019-09-16T14:53:33Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),30930,IN,106.207.76.155,unknown,Eenie Meenie,Sean Kingston,Eenie Meenie,spotify:track:4vVTI94F9uJ8lHNDWKv0i2,,,,playbtn,endplay,True,,False,1568645581843,False,2019,3.0
2019-09-16T14:53:45Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),11270,IN,106.207.76.155,unknown,boyfriend (with Social House),Ariana Grande,boyfriend,spotify:track:0Ryd8975WihbObpp5cPW1t,,,,playbtn,endplay,True,,False,1568645613058,False,2019,23.0
2019-09-17T05:05:17Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),60000,IN,223.187.188.139,unknown,I Don't Care,Hearts & Colors,I Don't Care,spotify:track:2p1M2OHMYCMeiperQgUmLY,,,,clickrow,fwdbtn,True,,False,1568645625007,False,2019,1.0
2019-09-17T05:05:50Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),11930,IN,223.187.188.139,unknown,Ignant Shit (feat. Lil Wayne),Drake,So Far Gone,spotify:track:2hcohLIysMxofYziluXCoX,,,,playbtn,endplay,True,,False,1568696736675,False,2019,1.0
2019-09-17T05:05:53Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),3090,IN,223.187.188.139,unknown,Omertà,Drake,The Best In The World Pack,spotify:track:3kCwyvhvVTyehIzYN2I0nF,,,,clickrow,endplay,True,,False,1568696749639,False,2019,1.0
2019-09-17T05:06:58Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),64410,IN,223.187.188.139,unknown,Money In The Grave (Drake ft. Rick Ross),Drake,The Best In The World Pack,spotify:track:5ry2OE6R2zPQFDO85XkgRb,,,,clickrow,endplay,True,,False,1568696753180,False,2019,11.0
2019-09-17T05:07:14Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),14470,IN,223.187.188.139,unknown,Free Spirit (feat. Rick Ross),Drake,Care Package,spotify:track:07SaSGhqW3JpaiV0VM7fU8,,,,playbtn,endplay,True,,False,1568696818258,False,2019,1.0
2019-09-17T05:07:49Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),34340,IN,223.187.188.139,unknown,Dreams Money Can Buy,Drake,Care Package,spotify:track:5SBAYPEfyW2hTPnoioWGYY,,,,clickrow,endplay,True,,False,1568696834385,False,2019,4.0
2019-09-20T07:39:11Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),8020,IN,223.187.131.66,unknown,The Motion,Drake,Care Package,spotify:track:4RzuPybR74kxuBY9qMvEJL,,,,clickrow,logout,True,,False,1568696869409,False,2019,64.0
2019-09-20T08:25:12Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),26580,IN,223.187.131.66,unknown,&burn (with Vince Staples),Billie Eilish,&burn (with Vince Staples),spotify:track:7uX3gufAoBVqKVoD3dBLLD,,,,appload,endplay,False,,False,1568967884189,False,2019,3.0
2019-09-20T08:30:40Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),10780,IN,223.187.131.66,unknown,my boy,Billie Eilish,dont smile at me,spotify:track:1RGasjWLZ4qMN7wbtkLa3u,,,,appload,endplay,False,,False,1568968227232,False,2019,2.0
2019-09-20T08:42:00Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),206640,IN,223.187.131.66,unknown,Sober,DJ Snake,Encore,spotify:track:7E7A6qc3KfqzvZx3OSIfcn,,,,trackdone,trackdone,True,,False,1568968712097,False,2019,34.0
2019-09-20T08:57:42Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),214736,IN,223.187.131.66,unknown,Recognize (feat. Majid Jordan),DJ Snake,Carte Blanche,spotify:track:2zzwSQ5xhBsZ5FoYv4IS82,,,,playbtn,trackdone,True,,False,1568969647194,False,2019,47.0
2019-09-20T09:00:39Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),144896,IN,223.187.131.66,unknown,Lunatic - Original Mix,Mercer,Lunatic,spotify:track:5VGLTl4axuD2UbeeCgptRE,,,,trackdone,endplay,True,,False,1568969892034,False,2019,3.0
2019-09-20T09:04:16Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),217373,IN,223.187.131.66,unknown,The Half,DJ Snake,Tailgate,spotify:track:5IsVXxfxhn63yFn4qzA4Ga,,,,playbtn,trackdone,True,,False,1568970038632,False,2019,10.0
2019-09-20T09:08:38Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),22486,IN,223.187.131.66,unknown,Quiet Storm (with Zomboy),DJ Snake,Carte Blanche,spotify:track:3xBEwwc1zwGpOFtkp5HVkB,,,,trackdone,logout,True,,False,1568970476624,False,2019,7.0
2019-09-20T09:20:08Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),52123,IN,223.187.131.66,unknown,Butterfly Effect,DJ Snake,Carte Blanche,spotify:track:6lg0Md3xQ7U5EYAcsnysiv,,,,trackdone,fwdbtn,True,,False,1568971154324,False,2019,4.0
2019-09-20T09:23:58Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),231037,IN,223.187.131.66,unknown,When The Lights Go Down,DJ Snake,Carte Blanche,spotify:track:0pSL76Z9uhRAfFd09VmF24,,,,fwdbtn,trackdone,True,,False,1568971207905,False,2019,3.0
2019-09-20T09:28:33Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),272812,IN,223.187.131.66,unknown,Stay The Night - Featuring Hayley Williams of Paramore / DJ Snake Remix,Zedd,Stay The Night,spotify:track:2ahTcK5JefDM0F5wFdpSnB,,,,trackdone,endplay,True,,False,1568971438121,False,2019,4.0
2019-09-20T09:31:40Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),7050,IN,223.187.131.66,unknown,"Enzo (with Sheck Wes, feat. Offset, 21 Savage & Gucci Mane)",DJ Snake,Carte Blanche,spotify:track:5w8wL9IpVlOerzOzOvkjvG,,,,playbtn,endplay,True,,False,1568971892865,False,2019,3.0
2019-09-20T09:31:43Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),2130,IN,223.187.131.66,unknown,How Deep Is Your Love - DJ Snake Remix,Calvin Harris,How Deep Is Your Love,spotify:track:2mQ7KmAI8gFLH3baaDXc6o,,,,playbtn,endplay,True,,False,1568971900446,False,2019,34.0
2019-09-20T09:31:46Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),1800,IN,223.187.131.66,unknown,Smile (feat. Bryson Tiller),DJ Snake,Carte Blanche,spotify:track:0qczhh8fOxKyXqnaKouJyZ,,,,playbtn,endplay,True,,False,1568971903507,False,2019,3.0
2019-09-20T09:31:48Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),1670,IN,223.187.131.66,unknown,Get Low,Dillon Francis,"Money Sucks, Friends Rule",spotify:track:3oZoXyU0SkDldgS7AcN4y4,,,,playbtn,endplay,True,,False,1568971905998,False,2019,15.0
2019-09-20T10:13:24Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),53570,IN,223.187.131.66,unknown,Dirty Vibe - DJ Snake & Aazar Remix,Skrillex,Excision 2015 Mix Compilation,spotify:track:2OYJZRxTzcF4gLb6na9p0G,,,,playbtn,endplay,True,,False,1568971908400,False,2019,5.0
2019-09-20T10:54:49Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),0,IN,223.187.131.66,unknown,my strange addiction,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",spotify:track:3Tc57t9l2O8FwQZtQOvPXK,,,,appload,logout,False,,False,1568974960789,False,2019,3.0
2019-09-20T12:12:58Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",5950,IN,223.187.131.66,unknown,Talk,DJ Snake,Encore,spotify:track:433sXPi2UwAWbZiSv0pF2I,,,,playbtn,logout,True,,False,1568972914138,False,2019,43.0
2019-09-20T12:14:17Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),12520,IN,223.187.131.66,unknown,GOOD,Erin McCarley,GOOD,spotify:track:71hoNUltGAiXxpdKBjbYvs,,,,playbtn,endplay,True,,False,1568981643130,False,2019,82.0
2019-09-20T12:15:36Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),22350,IN,223.187.131.66,unknown,Gum (Everybodys My Friend),OYSTER KIDS,Gum (Everybodys My Friend),spotify:track:4GMHiEsI3ASKrnJbVv3TR4,,,,playbtn,endplay,True,,False,1568981656729,False,2019,6.0
2019-09-20T12:39:50Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),114600,IN,223.187.131.66,unknown,I Like Me Better,Lauv,I Like Me Better,spotify:track:1wjzFQodRWrPcQ0AnYnvQ9,,,,clickrow,logout,True,,False,1568981735248,False,2019,31.0
2019-09-20T13:56:17Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 6.0 API 23 (Intex,     )",23989,IN,223.187.131.66,unknown,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,Close To Me (feat. Swae Lee),spotify:track:5JEx7HbmvHQQswJCsoo9rA,,,,playbtn,endplay,False,,False,1568987750387,False,2019,27.0
2019-09-20T14:15:14Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),38720,IN,223.187.131.66,unknown,I Like Me Better When I'm With You,Josh Wall,I Like Me Better When I'm With You,spotify:track:2iscERXQ3NYvA4UpbdLhWX,,,,clickrow,endplay,False,,False,1568988873021,False,2019,1.0
2019-09-20T14:18:33Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),197436,IN,223.187.131.66,unknown,I Like Me Better,Lauv,I met you when I was 18.,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,,,,clickrow,trackdone,False,,False,1568988914153,False,2019,129.0
2019-09-20T14:20:55Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),121063,IN,223.187.131.66,unknown,"fuck, i'm lonely",Lauv,"fuck, i'm lonely",spotify:track:322tcqPhma7F6hfCeLisx0,,,,appload,endplay,False,,False,1568989117644,False,2019,5.0
2019-09-20T14:23:36Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),157050,IN,223.187.131.66,unknown,Paris in the Rain,Lauv,I met you when I was 18.,spotify:track:41CgzGD7xlgnJe14R4cqkL,,,,clickrow,endplay,False,,False,1568989254286,False,2019,2.0
2019-09-20T14:25:49Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),94890,IN,223.187.131.66,unknown,Callaita,Bad Bunny,Callaita,spotify:track:2TH65lNHgvLxCKXM3apjxI,,,,playbtn,endplay,False,,False,1568989413513,False,2019,38.0
2019-09-20T14:27:03Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),72250,IN,223.187.131.66,unknown,How Do You Sleep?,Sam Smith,How Do You Sleep?,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,,,,clickrow,endplay,False,,False,1568989548714,False,2019,87.0
2019-09-20T14:27:54Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),43520,IN,223.187.131.66,unknown,Someone You Loved,Lewis Capaldi,Someone You Loved,spotify:track:2IZdjkVECgcE5TmwPq5aV8,,,,clickrow,endplay,False,,False,1568989622583,False,2019,21.0
2019-09-20T14:30:02Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),122260,IN,223.187.131.66,unknown,Soon You’ll Get Better (feat. The Chicks),Taylor Swift,Lover,spotify:track:4AYtqFyFbX0Xkc2wtcygTr,,,,playbtn,endplay,False,,False,1568989670119,False,2019,1.0
2019-09-20T15:25:30Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),22830,IN,223.187.131.66,unknown,Youth (feat. Khalid),Shawn Mendes,Shawn Mendes,spotify:track:1h0yImRPIVAjhhHeNVlTuC,,,,appload,endplay,False,,False,1568992983532,False,2019,2.0
2019-09-20T15:35:39Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),190990,IN,223.187.131.66,unknown,Shotgun,George Ezra,Staying at Tamara's,spotify:track:4ofwffwvvnbSkrMSCKQDaC,,,,playbtn,endplay,False,,False,1568993545852,False,2019,92.0
2019-09-21T14:23:13Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),2410,IN,223.187.176.76,unknown,Don't Matter - Recorded at Spotify Studios NYC,Lauv,Spotify Singles,spotify:track:4a00SVbdG6saNqRJlC4XKQ,,,,appload,endplay,False,,False,1569075789412,False,2019,1.0
2019-09-21T14:23:53Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),28540,IN,223.187.176.76,unknown,Intro (A86),DJ Snake,Encore,spotify:track:72sWdup7yeiD5b9i0unB0p,,,,playbtn,endplay,False,,False,1569075793532,False,2019,2.0
2019-09-21T14:30:09Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),6740,IN,223.187.176.76,unknown,Where Are Ü Now,Pentatonix,Where Are Ü Now,spotify:track:7Eq0cYw3AamKRk0pu9q5GY,,,,clickrow,endplay,False,,False,1569076191503,False,2019,1.0
2019-09-21T14:32:23Z,rt47etgc6xpwhhhb8575rth83,Windows 8.1 (6.3.9600; x64),2320,IN,223.187.176.76,unknown,Where Are Ü Now,Pentatonix,Pentatonix (Deluxe Version),spotify:track:6TUV0YguQNcVe5ntktzXWu,,,,clickrow,endplay,False,,False,1569076209013,False,2019,1.0
